가입연도,가입당시연령,계약자 소재지(시군구),면적,지목,월지급금(원)
2020,80대,전북특별자치도 김제시 용지면 송산리,4123,답,1003440
2025,80대,전북특별자치도 김제시 용지면 신정리,4347,"답,전",1522310
2021,70대,전북특별자치도 김제시 용지면 와룡리,4786,답,1159030
2022,60대,전북특별자치도 김제시 용지면 장신리,1309,전,84800
2017,70대,전북특별자치도 김제시 월봉동,23460,답,2037340
2021,60대,전북특별자치도 김제시 월성동,2695,답,147300
2021,60대,전북특별자치도 김제시 월성동,2948,답,153860
2021,60대,전북특별자치도 김제시 월성동,2134,답,123100
2022,60대,전북특별자치도 김제시 월성동,3295,답,520600
2023,60대,전북특별자치도 김제시 월성동,3735,답,854740
2025,70대,전북특별자치도 김제시 월성동,11947,답,3000000
2013,60대,전북특별자치도 김제시 입석동,2783,전,258230
2017,70대,전북특별자치도 김제시 입석동,4000,답,515200
2012,70대,전북특별자치도 김제시 제월동,9897,"답,전",521100
2014,70대,전북특별자치도 김제시 제월동,8770,답,599390
2023,60대,전북특별자치도 김제시 제월동,4972,답,884320
2011,70대,전북특별자치도 김제시 죽산면,17102,"답,전",467440
2017,60대,전북특별자치도 김제시 죽산면 서포리,3695,답,137710
2017,60대,전북특별자치도 김제시 죽산면 서포리,1549,답,66390
2019,60대,전북특별자치도 김제시 죽산면 서포리,3908,답,167850
2021,60대,전북특별자치도 김제시 죽산면 서포리,1571,답,85960
2021,60대,전북특별자치도 김제시 죽산면 서포리,1868,답,112470
2023,60대,전북특별자치도 김제시 죽산면 신흥리,11749,답,1247670
2017,60대,전북특별자치도 김제시 죽산면 연포리,1966,답,75560
2023,60대,전북특별자치도 김제시 죽산면 연포리,16690,답,2536840
2023,60대,전북특별자치도 김제시 죽산면 연포리,3012,답,463160
2023,60대,전북특별자치도 김제시 죽산면 연포리,6481,답,1208160
2024,70대,전북특별자치도 김제시 죽산면 연포리,9725,답,3000000
2025,70대,전북특별자치도 김제시 죽산면 연포리,18576,답,2818930
2015,60대,전북특별자치도 김제시 죽산면 옥성리,1288,답,44210
2020,60대,전북특별자치도 김제시 죽산면 옥성리,661,전,24340
2020,70대,전북특별자치도 김제시 죽산면 죽산리,5696,답,426630
2020,60대,전북특별자치도 김제시 죽산면 죽산리,1309,답,77020
2020,80대,전북특별자치도 김제시 죽산면 죽산리,1983,답,211940
2021,60대,전북특별자치도 김제시 죽산면 죽산리,481,전,45570
2021,60대,전북특별자치도 김제시 죽산면 죽산리,2855,답,170650
2024,60대,전북특별자치도 김제시 죽산면 죽산리,3143,답,432800
2025,70대,전북특별자치도 김제시 죽산면 죽산리,5861,답,1702890
2014,60대,전북특별자치도 김제시 죽산면 홍산리,1359,전,35860
2016,70대,전북특별자치도 김제시 죽산면 홍산리,3516,"답,전",145430
2021,60대,전북특별자치도 김제시 죽산면 홍산리,575,답,27640
2021,60대,전북특별자치도 김제시 죽산면 홍산리,1688,답,137550
2022,60대,전북특별자치도 김제시 죽산면 홍산리,1688,답,118670
2022,60대,전북특별자치도 김제시 죽산면 홍산리,3997,답,198420
2011,70대,전북특별자치도 김제시 진봉면,3960,답,406170
2013,70대,전북특별자치도 김제시 진봉면,1812,답,165350
2013,70대,전북특별자치도 김제시 진봉면,3888,답,431840
2013,60대,전북특별자치도 김제시 진봉면,3779,답,193120
2012,70대,전북특별자치도 김제시 진봉면 고사리,1986,답,101480
2016,70대,전북특별자치도 김제시 진봉면 고사리,4504,답,407990
2017,60대,전북특별자치도 김제시 진봉면 고사리,3042,"답,전",322250
2017,60대,전북특별자치도 김제시 진봉면 고사리,12236,답,1253510
2017,60대,전북특별자치도 김제시 진봉면 고사리,8006,답,820120
2017,60대,전북특별자치도 김제시 진봉면 고사리,3002,답,142060
2017,70대,전북특별자치도 김제시 진봉면 고사리,1390,답,88430
2018,80대,전북특별자치도 김제시 진봉면 고사리,5722,답,596810
2020,70대,전북특별자치도 김제시 진봉면 고사리,2020,답,156900
2021,70대,전북특별자치도 김제시 진봉면 고사리,2018,답,137410
2021,70대,전북특별자치도 김제시 진봉면 고사리,499,전,35320
2021,60대,전북특별자치도 김제시 진봉면 고사리,775,답,64430
2021,60대,전북특별자치도 김제시 진봉면 고사리,3924,답,290710
2022,70대,전북특별자치도 김제시 진봉면 고사리,3955,답,398350
2022,60대,전북특별자치도 김제시 진봉면 고사리,2002,답,128930
2022,60대,전북특별자치도 김제시 진봉면 고사리,1429,답,71910
2022,60대,전북특별자치도 김제시 진봉면 고사리,1638,답,116810
2023,60대,전북특별자치도 김제시 진봉면 고사리,2632,답,164820
2024,60대,전북특별자치도 김제시 진봉면 고사리,1946,답,135170
2025,70대,전북특별자치도 김제시 진봉면 고사리,12030,답,3000000
2016,60대,전북특별자치도 김제시 진봉면 상궐리,15815,답,1037510
2016,60대,전북특별자치도 김제시 진봉면 상궐리,12468,답,817930
2019,60대,전북특별자치도 김제시 진봉면 상궐리,3822,답,322970
2021,60대,전북특별자치도 김제시 진봉면 상궐리,1397,답,107000
2021,60대,전북특별자치도 김제시 진봉면 상궐리,1920,답,135630
2023,80대,전북특별자치도 김제시 진봉면 상궐리,4025,답,903150
2023,60대,전북특별자치도 김제시 진봉면 상궐리,8823,답,840610
2017,70대,전북특별자치도 김제시 진봉면 심포리,3449,답,233000
2021,70대,전북특별자치도 김제시 진봉면 심포리,4134,답,265530
2022,60대,전북특별자치도 김제시 진봉면 심포리,11995,답,1267790
2023,70대,전북특별자치도 김제시 진봉면 심포리,3236,답,791070
2024,60대,전북특별자치도 김제시 진봉면 심포리,7982,답,1572160
2025,70대,전북특별자치도 김제시 진봉면 심포리,6709,답,3000000
2016,60대,전북특별자치도 김제시 진봉면 정당리,1253,전,48800
2016,70대,전북특별자치도 김제시 진봉면 정당리,3842,답,310340
2016,60대,전북특별자치도 김제시 진봉면 정당리,5719,답,393920
2018,60대,전북특별자치도 김제시 진봉면 정당리,1040,답,74450
2021,60대,전북특별자치도 김제시 진봉면 정당리,5466,답,904470
2021,60대,전북특별자치도 김제시 진봉면 정당리,3753,답,241080
2011,70대,전북특별자치도 김제시 청하면 관상리,8036,답,396180
2011,70대,전북특별자치도 김제시 청하면 관상리,7975,답,393180
2016,70대,전북특별자치도 김제시 청하면 관상리,2221,답,164280
2016,70대,전북특별자치도 김제시 청하면 관상리,3783,답,349810
2016,70대,전북특별자치도 김제시 청하면 관상리,2221,답,283400
2016,70대,전북특별자치도 김제시 청하면 관상리,3783,답,482760
2021,70대,전북특별자치도 김제시 청하면 관상리,928,답,49640
2022,70대,전북특별자치도 김제시 청하면 관상리,1656,전,160960
2023,70대,전북특별자치도 김제시 청하면 관상리,14337,"답,전",1780360
2016,60대,전북특별자치도 김제시 청하면 대청리,3495,답,132120
2019,60대,전북특별자치도 김제시 청하면 대청리,2659,답,135650
2019,60대,전북특별자치도 김제시 청하면 대청리,3484,답,177720
2019,60대,전북특별자치도 김제시 청하면 대청리,3540,답,180590
2022,80대,전북특별자치도 김제시 청하면 대청리,2887,답,721720
2022,80대,전북특별자치도 김제시 청하면 대청리,3891,답,897400
2019,70대,전북특별자치도 김제시 청하면 동지산리,3687,답,624340
2023,70대,전북특별자치도 김제시 청하면 동지산리,1679,답,911900
2023,60대,전북특별자치도 김제시 청하면 동지산리,4799,답,881590
2023,70대,전북특별자치도 김제시 청하면 동지산리,3885,답,829860
2024,60대,전북특별자치도 김제시 청하면 동지산리,2200,답,385250
2024,60대,전북특별자치도 김제시 청하면 동지산리,946,답,205690
2024,60대,전북특별자치도 김제시 청하면 동지산리,1130,답,182650
2019,80대,전북특별자치도 김제시 청하면 월현리,3215,"답,전",485630
2024,70대,전북특별자치도 김제시 청하면 월현리,4403,답,1443170
2017,70대,전북특별자치도 김제시 청하면 장산리,3607,답,472070
2017,80대,전북특별자치도 김제시 청하면 장산리,16991,답,2223830
2011,60대,전북특별자치도 김제시 하동,5017,답,399380
2024,60대,전북특별자치도 김제시 하동,10013,답,1780590
2024,60대,전북특별자치도 김제시 하동,2756,답,137550
2024,70대,전북특별자치도 김제시 하동,7941,답,3000000
2019,70대,전북특별자치도 김제시 황산동,427,답,61160
2019,70대,전북특별자치도 김제시 황산동,795,전,107290
2019,70대,전북특별자치도 김제시 황산동,1410,답,188680
2013,60대,전북특별자치도 김제시 황산면,5000,답,349270
2015,70대,전북특별자치도 김제시 황산면 남산리,740,"답,전",25830
2019,80대,전북특별자치도 김제시 황산면 남산리,3684,답,705230
2019,70대,전북특별자치도 김제시 황산면 남산리,1942,전,267640
2019,70대,전북특별자치도 김제시 황산면 남산리,4020,답,583100
2019,70대,전북특별자치도 김제시 황산면 남산리,1942,전,246610
2021,70대,전북특별자치도 김제시 황산면 남산리,1025,전,59570
2021,70대,전북특별자치도 김제시 황산면 남산리,1878,전,154420
2022,60대,전북특별자치도 김제시 황산면 남산리,4000,답,246790
2022,60대,전북특별자치도 김제시 황산면 남산리,3100,답,203420
2025,70대,전북특별자치도 김제시 황산면 남산리,7641,전,2090390
2014,80대,전북특별자치도 김제시 황산면 봉월리,3494,답,368180
2014,60대,전북특별자치도 김제시 황산면 봉월리,5717,"답,전",179510
2017,80대,전북특별자치도 김제시 황산면 봉월리,9252,답,1282390
2020,60대,전북특별자치도 김제시 황산면 봉월리,770,답,38410
2017,80대,전북특별자치도 김제시 황산면 진흥리,3070,답,747280
2019,60대,전북특별자치도 김제시 황산면 진흥리,2955,답,141730
2022,60대,전북특별자치도 김제시 황산면 진흥리,817,전,55460
2023,60대,전북특별자치도 김제시 황산면 진흥리,1452,전,97680
2023,60대,전북특별자치도 김제시 황산면 진흥리,1475,전,144200
2018,60대,전북특별자치도 김제시 황산면 홍정리,3999,답,175690
2023,70대,전북특별자치도 김제시 황산면 홍정리,4976,전,1419510
2023,70대,전북특별자치도 김제시 황산면 홍정리,2767,답,620270
2019,70대,전북특별자치도 남원시 고죽동,6578,답,914040
2019,70대,전북특별자치도 남원시 고죽동,1121,전,44010
2020,70대,전북특별자치도 남원시 고죽동,6414,답,860660
2023,60대,전북특별자치도 남원시 고죽동,15655,답,1562630
2023,60대,전북특별자치도 남원시 고죽동,11554,답,1437370
2018,80대,전북특별자치도 남원시 광치동,3015,답,683220
2019,60대,전북특별자치도 남원시 광치동,1933,답,116940
2019,70대,전북특별자치도 남원시 금동,4066,답,645680
2021,80대,전북특별자치도 남원시 금동,575,"답,전",70080
2022,60대,전북특별자치도 남원시 금동,2691,전,123950
2024,60대,전북특별자치도 남원시 금동,4393,답,411430
2012,70대,전북특별자치도 남원시 금지면,362,전,23400
2012,70대,전북특별자치도 남원시 금지면,680,전,46150
2014,60대,전북특별자치도 남원시 금지면 귀석리,998,전,30620
2024,80대,전북특별자치도 남원시 금지면 귀석리,3847,답,1316670
2025,80대,전북특별자치도 남원시 금지면 귀석리,3058,답,863040
2025,80대,전북특별자치도 남원시 금지면 귀석리,2145,답,610210
2017,70대,전북특별자치도 남원시 금지면 방촌리,1203,답,63170
2019,70대,전북특별자치도 남원시 금지면 방촌리,463,전,42770
2020,70대,전북특별자치도 남원시 금지면 방촌리,2004,답,111200
2023,60대,전북특별자치도 남원시 금지면 상귀리,2907,답,473210
2024,60대,전북특별자치도 남원시 금지면 상귀리,3092,답,528350
2018,70대,전북특별자치도 남원시 금지면 상신리,41,답,2430
2018,70대,전북특별자치도 남원시 금지면 상신리,3461,답,378740
2018,60대,전북특별자치도 남원시 금지면 상신리,3486,답,394330
2020,70대,전북특별자치도 남원시 금지면 상신리,1780,전,169320
2014,70대,전북특별자치도 남원시 금지면 서매리,1273,답,31820
2021,60대,전북특별자치도 남원시 금지면 신월리,3485,답,169310
2018,80대,전북특별자치도 남원시 금지면 옹정리,1197,답,100850
2018,60대,전북특별자치도 남원시 금지면 입암리,595,전,16400
2022,80대,전북특별자치도 남원시 금지면 입암리,972,전,301860
2019,60대,전북특별자치도 남원시 금지면 택내리,10767,답,745780
2021,60대,전북특별자치도 남원시 금지면 택내리,2255,답,303030
2024,60대,전북특별자치도 남원시 금지면 하도리,6727,"답,전",773140
2019,70대,전북특별자치도 남원시 내척동,5795,전,391580
2020,60대,전북특별자치도 남원시 내척동,1252,답,102020
2023,70대,전북특별자치도 남원시 노암동,3952,답,695060
2024,70대,전북특별자치도 남원시 노암동,3755,전,564890
2024,70대,전북특별자치도 남원시 노암동,8934,"답,전",1368040
2025,70대,전북특별자치도 남원시 노암동,5035,답,957400
2012,70대,전북특별자치도 남원시 대강면,6042,"답,전",294960
2018,70대,전북특별자치도 남원시 대강면 방동리,2568,답,79850
2018,70대,전북특별자치도 남원시 대강면 사석리,14554,"답,전",1436490
2017,60대,전북특별자치도 남원시 대강면 생암리,1241,"답,전",29110
2017,60대,전북특별자치도 남원시 대강면 생암리,1082,답,35630
2018,60대,전북특별자치도 남원시 대강면 생암리,4573,답,303520
2018,60대,전북특별자치도 남원시 대강면 생암리,6533,답,280370
2023,70대,전북특별자치도 남원시 대강면 생암리,6533,답,450680
2013,70대,전북특별자치도 남원시 대강면 송대리,15173,"답,전",469420
2013,70대,전북특별자치도 남원시 대강면 송대리,1606,"답,전",48750
2025,80대,전북특별자치도 남원시 대강면 평촌리,1608,답,635080
2025,80대,전북특별자치도 남원시 대강면 평촌리,2868,답,1115720
2017,60대,전북특별자치도 남원시 대산면 금성리,1471,전,41360
2022,60대,전북특별자치도 남원시 대산면 금성리,2220,답,104710
2016,70대,전북특별자치도 남원시 대산면 길곡리,1180,전,35760
2016,70대,전북특별자치도 남원시 대산면 길곡리,1253,전,37680
2016,80대,전북특별자치도 남원시 대산면 대곡리,1319,답,60570
2022,70대,전북특별자치도 남원시 대산면 대곡리,5686,답,1203990
2024,60대,전북특별자치도 남원시 대산면 대곡리,6109,답,2472350
2024,60대,전북특별자치도 남원시 대산면 대곡리,891,답,70110
2016,80대,전북특별자치도 남원시 대산면 옥율리,980,답,51850
2022,60대,전북특별자치도 남원시 대산면 옥율리,1066,답,53430
2017,70대,전북특별자치도 남원시 대산면 풍촌리,1122,답,77290
2015,60대,전북특별자치도 남원시 덕과면 고정리,2519,답,164960
2022,60대,전북특별자치도 남원시 덕과면 사율리,2258,답,103620
2014,60대,전북특별자치도 남원시 덕과면 신양리,1577,답,49990
2020,70대,전북특별자치도 남원시 덕과면 용산리,807,답,64140
2021,60대,전북특별자치도 남원시 도통동,1581,답,79650
2023,70대,전북특별자치도 남원시 도통동,3807,답,2199820
2015,70대,전북특별자치도 남원시 동충동,5027,전,552210
2021,60대,전북특별자치도 남원시 동충동,3154,답,364910
2012,70대,전북특별자치도 남원시 보절면,1379,답,95810
2016,70대,전북특별자치도 남원시 보절면 금다리,5913,답,424120
2019,60대,전북특별자치도 남원시 보절면 금다리,6421,"답,전",307040
2023,70대,전북특별자치도 남원시 보절면 도룡리,4522,답,506570
2023,70대,전북특별자치도 남원시 보절면 도룡리,4517,답,461310
2024,70대,전북특별자치도 남원시 보절면 도룡리,5683,답,969500
2018,70대,전북특별자치도 남원시 보절면 사촌리,2548,답,129090
2017,70대,전북특별자치도 남원시 보절면 서치리,1839,답,74980
2022,60대,전북특별자치도 남원시 보절면 서치리,2273,답,111000
2011,70대,전북특별자치도 남원시 보절면 신파리,10629,답,445950
2013,70대,전북특별자치도 남원시 보절면 진기리,485,전,32820
2019,80대,전북특별자치도 남원시 보절면 진기리,1804,답,99980
2021,60대,전북특별자치도 남원시 보절면 진기리,4638,답,238270
2022,70대,전북특별자치도 남원시 보절면 진기리,4638,답,756550
2011,70대,전북특별자치도 남원시 사매면 관풍리,1233,답,76150
2023,70대,전북특별자치도 남원시 사매면 관풍리,740,답,109580
2020,60대,전북특별자치도 남원시 사매면 대신리,1007,전,33030
2021,60대,전북특별자치도 남원시 사매면 대신리,1452,답,77860
2017,70대,전북특별자치도 남원시 사매면 오신리,1820,답,206330
2017,70대,전북특별자치도 남원시 사매면 오신리,707,전,59400
2023,70대,전북특별자치도 남원시 사매면 오신리,3074,답,485380
2023,70대,전북특별자치도 남원시 사매면 오신리,3938,답,853060
2021,60대,전북특별자치도 남원시 사매면 월평리,2714,답,108800
2021,70대,전북특별자치도 남원시 사매면 월평리,1673,답,82390
2021,60대,전북특별자치도 남원시 사매면 인화리,2047,답,85140
2024,70대,전북특별자치도 남원시 산내면 대정리,2387,답,208890
2024,70대,전북특별자치도 남원시 산내면 대정리,3775,답,659880
2012,70대,전북특별자치도 남원시 산내면 백일리,1177,전,36640
2023,60대,전북특별자치도 남원시 산내면 백일리,4324,답,628150
2023,60대,전북특별자치도 남원시 산내면 백일리,4828,답,822020
2022,70대,전북특별자치도 남원시 산내면 장항리,3061,"답,전",1078720
2014,70대,전북특별자치도 남원시 산동면 대기리,959,답,12590
2020,70대,전북특별자치도 남원시 산동면 대기리,2535,전,248840
2016,70대,전북특별자치도 남원시 산동면 대상리,1038,답,62740
2016,70대,전북특별자치도 남원시 산동면 대상리,2731,답,232270
2020,70대,전북특별자치도 남원시 산동면 대상리,3769,답,422870
2016,80대,전북특별자치도 남원시 산동면 부절리,4000,답,542550
2021,60대,전북특별자치도 남원시 산동면 부절리,1327,답,63390
2011,70대,전북특별자치도 남원시 산동면 태평리,4124,"답,전",372680
2017,60대,전북특별자치도 남원시 산동면 태평리,939,전,21570
2021,60대,전북특별자치도 남원시 산동면 태평리,2200,답,106870
2021,60대,전북특별자치도 남원시 산동면 태평리,1742,답,116380
2024,60대,전북특별자치도 남원시 산동면 태평리,5413,답,756180
2021,70대,전북특별자치도 남원시 송동면 두신리,1499,답,82900
2022,60대,전북특별자치도 남원시 송동면 두신리,1079,답,51440
2013,70대,전북특별자치도 남원시 송동면 세전리,1124,전,43020
2018,70대,전북특별자치도 남원시 송동면 세전리,1975,답,127550
2015,60대,전북특별자치도 남원시 송동면 송내리,598,전,13510
2015,60대,전북특별자치도 남원시 송동면 송내리,970,답,29120
2014,70대,전북특별자치도 남원시 송동면 송상리,1025,답,37020
2022,60대,전북특별자치도 남원시 송동면 송상리,4174,답,474190
2022,60대,전북특별자치도 남원시 송동면 양평리,2917,답,168720
2018,70대,전북특별자치도 남원시 송동면 흑송리,2295,답,133200
2021,70대,전북특별자치도 남원시 수지면 고평리,2477,답,299500
2022,70대,전북특별자치도 남원시 수지면 남창리,1051,전,105270
2025,70대,전북특별자치도 남원시 수지면 산정리,4013,답,695520
2018,80대,전북특별자치도 남원시 수지면 유암리,542,전,59010
2018,80대,전북특별자치도 남원시 수지면 호곡리,2183,답,541080
2018,80대,전북특별자치도 남원시 수지면 호곡리,2976,답,737630
2021,60대,전북특별자치도 남원시 신정동,3828,답,801940
2012,70대,전북특별자치도 남원시 아영면,641,전,31080
2013,70대,전북특별자치도 남원시 아영면 갈계리,2273,전,75320
2021,60대,전북특별자치도 남원시 아영면 갈계리,1818,답,77570
2019,70대,전북특별자치도 남원시 아영면 구상리,12211,답,483270
2020,60대,전북특별자치도 남원시 아영면 구상리,1465,답,51160
2023,80대,전북특별자치도 남원시 아영면 구상리,9880,답,1200300
2011,60대,전북특별자치도 남원시 아영면 두락리,877,답,66880
2011,60대,전북특별자치도 남원시 아영면 두락리,1392,전,74220
2021,60대,전북특별자치도 남원시 아영면 두락리,1861,전,49230
2024,70대,전북특별자치도 남원시 아영면 두락리,5118,답,1411790
2023,60대,전북특별자치도 남원시 아영면 봉대리,2750,답,554730
2024,60대,전북특별자치도 남원시 아영면 봉대리,4677,답,1331560
2013,60대,전북특별자치도 남원시 아영면 성리,694,전,28110
2020,70대,전북특별자치도 남원시 아영면 성리,1300,답,189320
2025,80대,전북특별자치도 남원시 아영면 성리,7804,답,1935110
2022,70대,전북특별자치도 남원시 아영면 의지리,8677,답,1450880
2022,60대,전북특별자치도 남원시 아영면 의지리,8105,답,621040
2023,60대,전북특별자치도 남원시 아영면 의지리,5543,답,668890
2023,60대,전북특별자치도 남원시 아영면 의지리,2562,답,371710
2023,60대,전북특별자치도 남원시 아영면 일대리,4038,"답,전",243830
2024,70대,전북특별자치도 남원시 아영면 일대리,4775,답,932820
2024,70대,전북특별자치도 남원시 아영면 일대리,3357,답,667270
2015,60대,전북특별자치도 남원시 아영면 청계리,425,전,12750
2019,70대,전북특별자치도 남원시 왕정동,2134,과수원,137110
2019,70대,전북특별자치도 남원시 왕정동,6742,답,421940
2024,60대,전북특별자치도 남원시 운봉읍 가산리,14645,답,2531410
2024,60대,전북특별자치도 남원시 운봉읍 가산리,2757,답,411590
2011,60대,전북특별자치도 남원시 운봉읍 공안리,745,답,45540
2020,70대,전북특별자치도 남원시 운봉읍 공안리,258,답,35430
2021,70대,전북특별자치도 남원시 운봉읍 공안리,2979,답,497280
2021,70대,전북특별자치도 남원시 운봉읍 공안리,4557,답,586990
2018,60대,전북특별자치도 남원시 운봉읍 권포리,2251,전,51270
2020,80대,전북특별자치도 남원시 운봉읍 권포리,2576,"답,전",891620
2018,70대,전북특별자치도 남원시 운봉읍 덕산리,5419,답,160250
2015,70대,전북특별자치도 남원시 운봉읍 동천리,826,답,140500
2018,70대,전북특별자치도 남원시 운봉읍 동천리,952,전,97260
2020,70대,전북특별자치도 남원시 운봉읍 매요리,4955,답,529690
2022,70대,전북특별자치도 남원시 운봉읍 산덕리,5458,답,682520
2022,70대,전북특별자치도 남원시 운봉읍 산덕리,8143,답,964850
2021,90대,전북특별자치도 남원시 운봉읍 서천리,904,답,363790
2016,70대,전북특별자치도 남원시 운봉읍 신기리,2721,답,332290
2025,60대,전북특별자치도 남원시 운봉읍 주촌리,4887,답,1057180
2022,60대,전북특별자치도 남원시 운봉읍 행정리,2251,답,65720
2023,70대,전북특별자치도 남원시 운봉읍 화수리,8009,"답,전",672190
2024,60대,전북특별자치도 남원시 운봉읍 화수리,1663,답,245440
2024,80대,전북특별자치도 남원시 운봉읍 화수리,2925,답,1377050
2014,70대,전북특별자치도 남원시 월락동,1181,답,31410
2021,60대,전북특별자치도 남원시 월락동,1239,답,47020
2023,60대,전북특별자치도 남원시 월락동,1531,답,295120
2012,70대,전북특별자치도 남원시 이백면,1331,답,50190
2017,60대,전북특별자치도 남원시 이백면 과립리,1630,전,16500
2021,70대,전북특별자치도 남원시 이백면 과립리,1155,답,52450
2016,90대,전북특별자치도 남원시 이백면 남계리,2318,답,670500
2012,80대,전북특별자치도 남원시 이백면 내동리,5537,답,316410
2014,60대,전북특별자치도 남원시 이백면 내동리,1429,답,42080
2014,60대,전북특별자치도 남원시 이백면 서곡리,595,전,13700
2020,70대,전북특별자치도 남원시 이백면 평촌리,1518,전,53310
2018,60대,전북특별자치도 남원시 인월면 건지리,2996,답,95970
2019,60대,전북특별자치도 남원시 인월면 건지리,4434,"답,전",165760
2020,70대,전북특별자치도 남원시 인월면 건지리,3592,답,862270
2015,70대,전북특별자치도 남원시 인월면 상우리,5805,답,431900
2015,70대,전북특별자치도 남원시 인월면 상우리,5292,"답,전",438710
2012,70대,전북특별자치도 남원시 인월면 서무리,518,전,23860
2024,70대,전북특별자치도 남원시 인월면 유곡리,4475,전,425260
2019,70대,전북특별자치도 남원시 인월면 인월리,2323,답,483350
2017,70대,전북특별자치도 남원시 주생면 내동리,1251,답,49790
2018,70대,전북특별자치도 남원시 주생면 내동리,2480,답,129550
2018,70대,전북특별자치도 남원시 주생면 내동리,713,"답,전",33990
2018,70대,전북특별자치도 남원시 주생면 내동리,817,답,37250
2019,90대,전북특별자치도 남원시 주생면 내동리,3365,답,635380
2019,90대,전북특별자치도 남원시 주생면 내동리,3600,답,679750
2019,60대,전북특별자치도 남원시 주생면 도산리,2150,답,109830
2019,60대,전북특별자치도 남원시 주생면 도산리,3709,답,187520
2019,60대,전북특별자치도 남원시 주생면 도산리,3489,과수원,177330
2019,60대,전북특별자치도 남원시 주생면 도산리,5909,답,346530
2019,70대,전북특별자치도 남원시 주생면 도산리,4058,답,693300
2023,70대,전북특별자치도 남원시 주생면 도산리,3826,답,459930
2023,70대,전북특별자치도 남원시 주생면 도산리,6658,답,639590
2024,80대,전북특별자치도 남원시 주생면 도산리,613,답,218210
2018,70대,전북특별자치도 남원시 주생면 영천리,1497,답,82800
2018,70대,전북특별자치도 남원시 주생면 영천리,1301,답,116670
2017,70대,전북특별자치도 남원시 주생면 정송리,842,전,38800
2023,70대,전북특별자치도 남원시 주생면 정송리,1472,답,310080
2020,80대,전북특별자치도 남원시 주생면 제천리,11884,답,2675300
2018,60대,전북특별자치도 남원시 주생면 중동리,15254,답,1870050
2020,70대,전북특별자치도 남원시 주생면 중동리,1170,답,100420
2022,70대,전북특별자치도 남원시 주생면 지당리,1449,답,283770
2013,70대,전북특별자치도 남원시 주천면 고기리,496,전,77270
2014,70대,전북특별자치도 남원시 주천면 고기리,476,전,24120
2017,60대,전북특별자치도 남원시 주천면 고기리,1412,전,54030
2017,60대,전북특별자치도 남원시 주천면 고기리,829,답,24160
2013,60대,전북특별자치도 남원시 주천면 배덕리,2483,답,636080
2023,60대,전북특별자치도 남원시 주천면 송치리,3366,답,683760
2017,70대,전북특별자치도 남원시 주천면 용궁리,1679,전,110800
2021,60대,전북특별자치도 남원시 주천면 은송리,1548,답,114210
2019,70대,전북특별자치도 남원시 죽항동,3713,답,917810
2020,60대,전북특별자치도 남원시 죽항동,2248,답,558120
2016,60대,전북특별자치도 남원시 향교동,4043,답,248440
2016,70대,전북특별자치도 남원시 향교동,3580,전,291160
2016,60대,전북특별자치도 남원시 향교동,4043,답,248440
2011,70대,전북특별자치도 남원시 화정동,5098,답,269520
2018,70대,전북특별자치도 무주군 무주읍 내도리,532,전,51830
2018,70대,전북특별자치도 무주군 무주읍 내도리,1312,답,225240
2018,70대,전북특별자치도 무주군 무주읍 내도리,1696,답,279920
2018,70대,전북특별자치도 무주군 무주읍 내도리,1458,전,165260
2023,60대,전북특별자치도 무주군 무주읍 읍내리,2642,답,1617340
2024,80대,전북특별자치도 무주군 부남면 장안리,4711,답,1449090
2024,80대,전북특별자치도 무주군 부남면 장안리,1898,전,595320
2024,80대,전북특별자치도 무주군 부남면 장안리,2262,답,480970
2022,60대,전북특별자치도 무주군 설천면 소천리,9137,전,311640
2023,70대,전북특별자치도 무주군 설천면 소천리,555,전,131620
2023,70대,전북특별자치도 무주군 설천면 소천리,4340,"답,전",873920
2023,60대,전북특별자치도 무주군 설천면 소천리,2093,답,347060
2011,70대,전북특별자치도 무주군 설천면 심곡리,2795,답,2683360
2016,60대,전북특별자치도 무주군 설천면 심곡리,1524,답,637360
2011,70대,전북특별자치도 무주군 설천면 장덕리,5059,"답,전",355770
2013,70대,전북특별자치도 무주군 안성면,636,답,99090
2020,80대,전북특별자치도 무주군 안성면 공정리,1386,답,505890
2024,60대,전북특별자치도 무주군 안성면 공정리,1643,전,137790
2024,60대,전북특별자치도 무주군 안성면 공정리,19901,전,1916180
2024,60대,전북특별자치도 무주군 안성면 공진리,983,답,54170
2012,70대,전북특별자치도 무주군 안성면 금평리,5768,답,1264700
2013,90대,전북특별자치도 무주군 안성면 금평리,466,답,52110
2014,60대,전북특별자치도 무주군 안성면 금평리,4750,답,285110
2014,60대,전북특별자치도 무주군 안성면 금평리,4750,답,459980
2025,70대,전북특별자치도 무주군 안성면 금평리,3918,답,395060
2024,70대,전북특별자치도 무주군 안성면 덕산리,1788,답,206960
2017,70대,전북특별자치도 무주군 안성면 사전리,2575,전,119630
2020,60대,전북특별자치도 무주군 안성면 사전리,2811,"답,전",140210
2020,60대,전북특별자치도 무주군 안성면 사전리,621,전,44230
2012,80대,전북특별자치도 무주군 안성면 장기리,2906,답,1719740
2012,70대,전북특별자치도 무주군 안성면 장기리,456,전,20000
2012,70대,전북특별자치도 무주군 안성면 장기리,305,전,27030
2015,70대,전북특별자치도 무주군 안성면 장기리,7005,답,943880
2016,80대,전북특별자치도 무주군 안성면 죽천리,5271,"답,전",729950
