고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,기준연도,기준월,공시지가,공시일자,표준지여부,데이터기준일자,원천시도시군구코드
5013010600124240000,5013010600,제주특별자치도 서귀포시 서홍동,1,일반,2424,2026,1,20400,2026-04-30,N,2026-05-21,50130
5013025328115870002,5013025328,제주특별자치도 서귀포시 남원읍 하례리,1,일반,1587-2,2026,1,108700,2026-04-30,N,2026-05-21,50130
5013025923125630002,5013025923,제주특별자치도 서귀포시 성산읍 시흥리,1,일반,2563-2,2026,1,5740,2026-04-30,N,2026-05-21,50130
5011025321119440011,5011025321,제주특별자치도 제주시 애월읍 광령리,1,일반,1944-11,2026,1,304700,2026-04-30,N,2026-05-21,50110
5013025326117650001,5013025326,제주특별자치도 서귀포시 남원읍 신흥리,1,일반,1765-1,2026,1,131600,2026-04-30,N,2026-05-21,50130
5011012200120470000,5011012200,제주특별자치도 제주시 노형동,1,일반,2047,2026,1,81900,2026-04-30,N,2026-05-21,50110
5013011600134850000,5013011600,제주특별자치도 서귀포시 강정동,1,일반,3485,2026,1,32100,2026-04-30,N,2026-05-21,50130
5011031026113510003,5011031026,제주특별자치도 제주시 한경면 조수리,1,일반,1351-3,2026,1,52000,2026-04-30,N,2026-05-21,50110
5011025329103430000,5011025329,제주특별자치도 제주시 애월읍 고성리,1,일반,343,2026,1,185900,2026-04-30,N,2026-05-21,50110
5011025339108730003,5011025339,제주특별자치도 제주시 애월읍 봉성리,1,일반,873-3,2026,1,19500,2026-04-30,N,2026-05-21,50110
5013025327110860001,5013025327,제주특별자치도 서귀포시 남원읍 위미리,1,일반,1086-1,2026,1,83000,2026-04-30,N,2026-05-21,50130
5013031025132810000,5013031025,제주특별자치도 서귀포시 안덕면 사계리,1,일반,3281,2026,1,35400,2026-04-30,N,2026-05-21,50130
5013011900124360010,5013011900,제주특별자치도 서귀포시 색달동,1,일반,2436-10,2026,1,316200,2026-04-30,N,2026-05-21,50130
5013031027114190011,5013031027,제주특별자치도 서귀포시 안덕면 서광리,1,일반,1419-11,2026,1,129700,2026-04-30,N,2026-05-21,50130
5011031021124810000,5011031021,제주특별자치도 제주시 한경면 청수리,1,일반,2481,2026,1,106000,2026-04-30,N,2026-05-21,50110
5013010400120500006,5013010400,제주특별자치도 서귀포시 호근동,1,일반,2050-6,2026,1,79300,2026-04-30,N,2026-05-21,50130
5013031021107030002,5013031021,제주특별자치도 서귀포시 안덕면 화순리,1,일반,703-2,2026,1,49000,2026-04-30,N,2026-05-21,50130
