고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,기준연도,기준월,공시지가,공시일자,표준지여부,데이터기준일자,원천시도시군구코드
4812710800100620026,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,62-26,2026,1,856400,2026-04-30,N,2026-05-21,48120
4812710800100620023,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,62-23,2026,1,282600,2026-04-30,N,2026-05-21,48120
4812710800100620022,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,62-22,2026,1,710800,2026-04-30,N,2026-05-21,48120
4812710800100620020,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,62-20,2026,1,829100,2026-04-30,N,2026-05-21,48120
4812725028100300003,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,30-3,2026,1,3202000,2026-04-30,N,2026-05-21,48120
4812725028100250004,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,25-4,2026,1,2507000,2026-04-30,N,2026-05-21,48120
4812725028100250002,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,25-2,2026,1,2533000,2026-04-30,N,2026-05-21,48120
4812725028100250001,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,25-1,2026,1,2200000,2026-04-30,N,2026-05-21,48120
4812725028100240005,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,24-5,2026,1,2200000,2026-04-30,N,2026-05-21,48120
4812725028100240001,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,24-1,2026,1,2684000,2026-04-30,N,2026-05-21,48120
4812725028100220007,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,22-7,2026,1,2179000,2026-04-30,N,2026-05-21,48120
4812725028100220004,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,22-4,2026,1,2655000,2026-04-30,N,2026-05-21,48120
4812725028100220002,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,22-2,2026,1,2655000,2026-04-30,N,2026-05-21,48120
4812725028100200003,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,20-3,2026,1,868300,2026-04-30,N,2026-05-21,48120
4812725028100180005,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,18-5,2026,1,572600,2026-04-30,N,2026-05-21,48120
4812725028100180004,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,18-4,2026,1,572600,2026-04-30,N,2026-05-21,48120
4812725028100160000,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,16,2026,1,622300,2026-04-30,N,2026-05-21,48120
4812725028100150005,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,15-5,2026,1,87200,2026-04-30,N,2026-05-21,48120
4812725028100110000,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,11,2026,1,717500,2026-04-30,N,2026-05-21,48120
4812725028100090004,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,9-4,2026,1,825600,2026-04-30,N,2026-05-21,48120
